day_key,userId,song,artist,userAgent,sessionId,length
2018110520,101.0,A-Punk (Album),Vampire Weekend,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",296,137.82159
2018110521,101.0,VÃÂNDORMADÃÂR,Crystal,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",296,251.97669
2018110521,52.0,A Lonely September (Album),Plain White T S,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,261,266.94485
2018110521,52.0,Mean When I'm Mad,Eddie Cochran,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,261,113.68444
2018110523,12.0,One Time,Justin Bieber,Mozilla/5.0 (Windows NT 6.1; rv:31.0) Gecko/20100101 Firefox/31.0,209,214.67383
2018110602,100.0,Uno Entre 1000,Gustavo Cerati,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",248,249.44281
2018110602,100.0,Behind Blue Eyes,Limp Bizkit,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",248,270.49751
2018110603,61.0,Frases Mudas,Mikel Erentxun,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",252,178.83383
2018110604,55.0,(iii),The Gerbils,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",250,27.01016
2018110604,55.0,Girl's Not Grey,AFI,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",250,190.45832
2018110605,37.0,De cara a la pared,Lhasa De Sela,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",240,256.10404
2018110605,37.0,Crazy Mama,J.J. Cale,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",240,150.80444
2018110605,37.0,An Ending (Ascent) (2005 Digital Remaster),Brian Eno,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",240,265.82159
2018110605,37.0,Soldier In A Box (Album Version),Hot Hot Heat,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",240,190.01424
2018110606,26.0,You're Not Alone,ATB,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",278,209.26649
2018110606,26.0,A Year Or Two,Mt. St. Helens Vietnam Band,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",278,253.6224
2018110606,26.0,Kimi e,Becky,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",278,245.62893
2018110606,26.0,This Fire,Franz Ferdinand,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",278,254.69342
2018110606,26.0,It's Just A Thought,Creedence Clearwater Revival,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",278,230.94812
2018110606,80.0,Live To Win,Paul Stanley,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",279,187.32363
2018110607,66.0,Pleasure,Benga,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",191,314.64444
2018110607,66.0,Why,Basshunter,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",191,190.17098
2018110607,66.0,Use Somebody,Kings Of Leon,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",191,231.81016
2018110608,12.0,Long Black Road,Slim Dusty,Mozilla/5.0 (Windows NT 6.1; rv:31.0) Gecko/20100101 Firefox/31.0,300,198.922
2018110610,53.0,I'm No Angel,Dido,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",215,235.57179
2018110610,53.0,You And Me (Wedding Version),Lifehouse,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",215,195.47383
2018110610,53.0,Angelyne,Gary U.S. Bonds,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",215,243.25179
2018110610,53.0,Noises,Throw Me The Statue,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.103 Safari/537.36""",215,189.85751
2018110611,88.0,Deacon Blues,Steely Dan,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",206,457.89995
2018110612,50.0,Old Yellow Bricks,Arctic Monkeys,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",211,191.26812
2018110613,50.0,Hang On To Your Love,Sade,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",211,271.96036
2018110613,33.0,Dog Days Are Over (Radio Edit),Florence + The Machine,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",251,219.66322
2018110614,81.0,Ashes To Ashes (2003 Digital Remaster),Vinnie Vincent Invasion,"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",291,303.12444
2018110614,34.0,Here (In Your Arms) (Radio Edit),Hellogoodbye;Elliott Yamin,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,33,218.38322
2018110614,34.0,Stronger,Kanye West,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,33,311.92771
2018110615,34.0,Narc,Interpol,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,33,247.66649
2018110615,34.0,The Real Slim Shady,Eminem,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,33,284.18567
2018110615,30.0,Quelqu'un M'a Dit (Album Version),Carla Bruni,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,130,163.02975
2018110615,30.0,You Ain't Leavin' (Thank God Are Ya),Toby Keith,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,130,192.31302
2018110615,2.0,Self Control (Laurent Wolf & Anton Wick),Dim Chris_ Thomas Gold,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",126,504.60689
2018110615,30.0,Hasn't Hit Me Yet,Blue Rodeo,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,130,310.9873
2018110616,32.0,Bring Me To Life,Evanescence,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",305,237.11302
2018110616,30.0,I'd Rather Go Blind,BeyoncÃÂ©,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,130,190.06649
2018110616,2.0,Hurt Me Soul (Explicit Album Version),Lupe Fiasco,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",126,262.89587
2018110616,32.0,Moar Ghosts 'n' Stuff,Deadmau5,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",305,296.64608
2018110616,30.0,Face To Face / Short Circuit,Daft Punk,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,130,295.13098
2018110616,2.0,Tell Me When The Party's Over/Prequiem,Jay-Jay Johanson,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",126,381.43955
2018110616,32.0,Emotions,Gigi D'agostino,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",305,241.73669
2018110616,30.0,Falling Into the Sky,Great Lake Swimmers,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,130,185.46893
2018110616,32.0,Lying From You (Album Version),Linkin Park,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",305,175.38567
2018110616,30.0,My Love,the bird and the bee,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,130,225.17506
2018110616,2.0,The Lady Is A Tramp (From 'Babes In Arms'),Martine McCutcheon,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",126,185.05098
2018110616,32.0,Love Me,Justin Bieber,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",305,191.55546
2018110616,57.0,Nadie Salva,Leo GarcÃÂ­a,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10""",266,160.91383
2018110616,30.0,You Never Let Go,Matt Redman,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,130,289.35791
2018110616,57.0,Yellow,Coldplay,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.10 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.10""",266,268.38159
2018110616,30.0,Listen To Your Heart,DHT Feat. EdmÃÂ©e,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,130,229.98159
2018110616,30.0,Simarik,Tarkan,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,130,194.16771
2018110616,30.0,For The Meantime,The Rifles,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,130,147.87873
2018110616,30.0,Human,The Killers,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,130,491.57179
2018110616,2.0,Love Stinks,J. Geils Band,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",126,224.44363
2018110616,2.0,Pienso En Ti,Shakira,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",126,148.1922
2018110616,30.0,(Nice Dream),Radiohead,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,130,231.91465
2018110616,30.0,Uprising,Muse,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0,130,304.84853
2018110617,88.0,The Underdog (Album version),Spoon,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",312,222.32771
2018110617,88.0,Things I Cannot Recall,Blind Pilot,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",312,195.39546
2018110617,88.0,History Maker,Delirious?,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",312,397.26975
2018110618,97.0,Love Hurts,Incubus,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,237.06077
2018110618,97.0,No Llegas A MÃÂ­,No Te Va Gustar,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,162.95138
2018110618,97.0,There_ There,Radiohead,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,321.27955
2018110618,97.0,Black President,Nas,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,268.7473
2018110618,97.0,Shake Your Body,Samajona,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,178.36363
2018110618,97.0,Love On The Run,Chicane,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,218.33098
2018110618,97.0,American Terrorist [feat. Matthew Santos] (Explicit Album Version),Lupe Fiasco,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,280.52853
2018110618,97.0,Beautiful Stranger,Madonna,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,260.75383
2018110618,97.0,On The Road Again (Pigna People Remix),Telex,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,352.83546
2018110618,97.0,Float On,Modest Mouse,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,209.52771
2018110618,26.0,Dust My Broom,Cassandra Wilson,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",322,283.0624
2018110618,97.0,Superman,Eminem / Dina Rae,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,350.11873
2018110618,26.0,Police Car,Eliza Doolittle,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/36.0.1985.125 Chrome/36.0.1985.125 Safari/537.36""",322,200.30649
2018110618,97.0,Love For Sale,Vivian Green,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,336.43057
2018110619,97.0,Non Dimenticar,Dean Martin,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,185.83465
2018110619,97.0,Swallow Me (The Real You),Skid Row,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,218.64444
2018110619,97.0,Mr. And Mrs. Cuckoldom,Destroy The Runner,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,232.09751
2018110619,97.0,Undo,BjÃÂ¶rk,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,348.57751
2018110619,97.0,Give Me Novacaine [feat. Green Day & The Cast Of American Idiot] (Album Version),Green Day,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,213.02812
2018110619,97.0,S-Matrix (Part 1 - A Winter Ritual),23 Skidoo,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,236.56444
2018110619,97.0,Feathers,Thurston Moore,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,139.98975
2018110619,97.0,Anyone Who Knows What Love Is (Will Understand),Irma Thomas,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,180.50567
2018110619,97.0,Nomad,Micatone,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,379.68934
2018110619,97.0,Still Alive,Jonathan Coulton,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,182.7522
2018110619,97.0,The Chauffeur (Remastered Version),Deftones,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,321.98485
2018110619,97.0,Love Can Damage Your Health,Telepopmusik,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,332.95628
2018110619,97.0,Dear God (Sincerely M.O.F.),Monsters Of Folk,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,307.01669
2018110619,97.0,Change Your Mind,The All-American Rejects,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,220.00281
2018110620,97.0,Ringing Bells,Masta Killa,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,195.70893
2018110620,97.0,Invincible (WWE Superstars Theme Song) (Explicit),Adelitas Way,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,192.26077
2018110620,97.0,Saint,Feral Children,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,194.5073
2018110620,97.0,My Everything (Lost In Worship Album Version),Fusebox,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,246.04689
2018110620,97.0,STILLAROUND [BIGMIX] (Bonus Version),3OH!3,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,205.81832
2018110620,97.0,Faust Arp,Radiohead,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,129.56689
2018110620,97.0,Something (Album Version),Jaci Velasquez,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,200.95955
2018110620,97.0,Yo Pienso En Ti,Fernando Ubiergo,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,173.7922
2018110620,16.0,It's Never Too Late (Album Version),Air Supply,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",315,361.24689
2018110620,97.0,Cath... (Album Version),Death Cab for Cutie,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,229.66812
2018110620,16.0,'Till I Collapse,Eminem / Nate Dogg,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",315,297.9522
2018110620,97.0,Crumpshit,Philippe Rochard,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,360.51546
2018110620,97.0,Island In The Sun,Weezer,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,199.94077
2018110620,97.0,"A Letra ""A",Nando Reis,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,254.6673
2018110620,97.0,Skullfuck Crescendo,Aborted,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,267.78077
2018110620,97.0,Killing Me Softly,Walter Beasley,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,287.08526
2018110620,97.0,Knocking On Forbidden Doors,Enigma,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,262.71302
2018110620,97.0,Song Sung Blue,Neil Diamond,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,194.40281
2018110621,97.0,If Only Tonight We Could Sleep (Remastered Version),Deftones,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,307.3824
2018110621,97.0,Double Bass,Gorillaz,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,284.94322
2018110621,97.0,Leave Right Now,Will Young,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,213.55057
2018110621,97.0,Estranged,Guns N' Roses,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,591.96036
2018110621,97.0,Sehr kosmisch,Harmonia,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,655.77751
2018110621,97.0,Ironic (Acoustic Album Version),Alanis Morissette,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,236.45995
2018110621,97.0,Chanson Sur Une Seule Note Samba De Uma Nota So,MichÃÂ¨le Arnaud,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,105.50812
2018110621,97.0,Lumidee,Nicola Marchioro,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,201.1424
2018110621,97.0,Cemetary Gates (LP Version),Pantera,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,346.51383
2018110621,97.0,Speak,Godsmack,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,235.93751
2018110621,97.0,Clint Eastwood (Explicit),Gorillaz,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,357.61587
2018110621,92.0,Indestructible,Ray Barretto,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,91,251.79383
2018110622,92.0,OMG,Usher featuring will.i.am,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0,91,395.72853
2018110622,97.0,Parachutes (Funeral Song) (LP Version),Mates of State,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,227.36934
2018110622,97.0,Ain't No One Like You,Angelo D'Onorio,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,399.98649
2018110622,97.0,Panic Switch (UK edit),Silversun Pickups,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,253.75302
2018110622,97.0,Always,Blink-182,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,251.81995
2018110622,97.0,No Muss No Fuss No Bother,Hank Penny,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,145.34485
2018110622,97.0,So Small,Carrie Underwood,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",293,225.20118
